unique_id,model,transformation,smape,mase,cluster
M19399,SeasonalNaive,identity,14.94310441643555,0.8614488348530901,0
M19399,AutoTheta,identity,9.114787492648587,0.5694523165500504,0
M19399,AutoETS,identity,18.96955175178065,1.3070884942029812,0
M19539,Naive,identity,28.908170244465147,0.5424568057311421,0
M19539,SeasonalNaive,identity,45.05411189759268,0.9748209018120522,0
M19539,AutoTheta,identity,3.7752825445873723,0.06373485884383691,0
M19539,AutoETS,identity,5.448749850487842,0.0824895315353006,0
M19607,Naive,identity,14.12455105817686,0.45238095238095233,0
M19607,SeasonalNaive,identity,7.291366026547539,0.2229591836734694,0
M19607,AutoTheta,identity,9.160347208039362,0.254521538395655,0
M19607,AutoETS,identity,10.436678525489542,0.3257307138278696,0
M20070,Naive,identity,29.486056689890727,0.5076748152359295,0
M20070,SeasonalNaive,identity,23.807241071091383,0.3942581011938602,0
M20070,AutoTheta,identity,11.058569966784662,0.17311770654195727,0
M20070,AutoETS,identity,40.715858073257664,0.7732003454009239,0
M20168,Naive,identity,14.964910906260865,0.2479074347612014,0
M20168,SeasonalNaive,identity,26.389381447352715,0.4887986213687839,0
M20168,AutoTheta,identity,13.229911451833473,0.21590345754097515,0
M20168,AutoETS,identity,12.563573660128693,0.2061283273898927,0
M21037,Naive,identity,4.216426393150957,1.717126629869609,0
M21037,SeasonalNaive,identity,8.19536892057569,3.2528437724982,0
M21037,AutoTheta,identity,1.9322818092343017,0.7965813192695702,0
M21037,AutoETS,identity,2.1914672920155467,0.9035390821310312,0
M21184,Naive,identity,4.302945637720161,1.8662101553740187,1
M21184,SeasonalNaive,identity,2.1853304444175006,0.9569117411500881,1
M21184,AutoTheta,identity,4.4451391757114465,1.9259500204403255,1
M21184,AutoETS,identity,4.494892620257769,1.9472780718924172,1
M21273,Naive,identity,46.54135130625013,2.8646754546971462,1
M21273,SeasonalNaive,identity,17.341873115110868,0.9403748818065522,1
M21273,AutoTheta,identity,8.958017897484153,0.45848840850824324,1
M21273,AutoETS,identity,14.203848791585502,0.7274094074562021,1
M21345,Naive,identity,11.254064635252508,0.6378194872021216,0
M21345,SeasonalNaive,identity,14.341587708705472,0.8638227754054163,0
M21345,AutoTheta,identity,8.499368043483994,0.47935166858320527,0
M21345,AutoETS,identity,6.080245579499096,0.3399421124793179,0
M21458,Naive,identity,6.742401873447923,1.2345923461874673,0
M21458,SeasonalNaive,identity,5.123968151496991,0.950446169280321,0
M21458,AutoTheta,identity,5.672518626574547,1.046057606293562,0
M21458,AutoETS,identity,5.2204065474781505,0.9663868003832199,0
M22432,Naive,identity,0.919133854022359,0.5688320791755759,0
M22432,SeasonalNaive,identity,1.0124046494434613,0.6258232521847151,0
M22432,AutoTheta,identity,0.8893374379220084,0.547861953742698,0
M22432,AutoETS,identity,0.9039649893400817,0.5588017956817405,0
M22844,Naive,identity,7.7299944041468285,1.6256530825496343,0
M22844,SeasonalNaive,identity,2.735161518842759,0.5609326018808778,0
M22844,AutoTheta,identity,2.0238255608657036,0.4228513267535659,0
M22844,AutoETS,identity,2.736319127352906,0.5606403525011259,0
M22958,Naive,identity,1.6388291628676752,0.4928073670864354,0
M22958,SeasonalNaive,identity,1.617595758161642,0.48642344858705466,0
M22958,AutoTheta,identity,1.4652821836574248,0.44105406375600065,0
M22958,AutoETS,identity,1.638822181623981,0.4928073670864354,0
